2018-08-10 15:31:05,672 [DefaultQuickPulseCoordinator] INFO  RetryExec -  - I/O exception (java.net.SocketException) caught when processing request to {s}->https://rt.services.visualstudio.com:443: Socket operation on nonsocket: connect
2018-08-10 15:31:05,679 [DefaultQuickPulseCoordinator] INFO  RetryExec -  - Retrying request to {s}->https://rt.services.visualstudio.com:443
 [Fri Aug 10 15:30:24 CEST 2018]; parent: Root WebApplicationContext
2018-08-10 15:30:24,185 - INFO  - [XmlWebApplicationContext:582] - Refreshing WebApplicationContext for namespace 'spring-REST-servlet': startup date [Fri Aug 10 15:30:24 CEST 2018]; parent: Root WebApplicationContext
2018-08-10 15:30:24,186 - INFO  - [XmlBeanDefinitionReader:317] - Loading XML bean definitions from ServletContext resource [/WEB-INF/spring-REST-servlet.xml]
2018-08-10 15:30:24,186 - INFO  - [XmlBeanDefinitionReader:317] - Loading XML bean definitions from ServletContext resource [/WEB-INF/spring-REST-servlet.xml]
2018-08-10 15:30:24,698 - INFO  - [AutowiredAnnotationBeanPostProcessor:155] - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-08-10 15:30:24,698 - INFO  - [AutowiredAnnotationBeanPostProcessor:155] - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-08-10 15:30:25,158 - INFO  - [RequestMappingHandlerMapping:543] - Mapped "{[/foos/{id}],methods=[PUT]}" onto public void wifi4eu.wifi4eu.web.rest.FooController.update(java.lang.Long,java.lang.String)
2018-08-10 15:30:25,158 - INFO  - [RequestMappingHandlerMapping:543] - Mapped "{[/foos/{id}],methods=[PUT]}" onto public void wifi4eu.wifi4eu.web.rest.FooController.update(java.lang.Long,java.lang.String)
2018-08-10 15:30:25,164 - INFO  - [RequestMappingHandlerMapping:543] - Mapped "{[/foos/{id}],methods=[DELETE]}" onto public void wifi4eu.wifi4eu.web.rest.FooController.delete(java.lang.Long)
2018-08-10 15:30:25,164 - INFO  - [RequestMappingHandlerMapping:543] - Mapped "{[/foos/{id}],methods=[DELETE]}" onto public void wifi4eu.wifi4eu.web.rest.FooController.delete(java.lang.Long)
2018-08-10 15:30:25,165 - INFO  - [RequestMappingHandlerMapping:543] - Mapped "{[/foos],methods=[POST]}" onto public void wifi4eu.wifi4eu.web.rest.FooController.create(java.lang.String,javax.servlet.http.HttpServletResponse)
2018-08-10 15:30:25,165 - INFO  - [RequestMappingHandlerMapping:543] - Mapped "{[/foos],methods=[POST]}" onto public void wifi4eu.wifi4eu.web.rest.FooController.create(java.lang.String,javax.servlet.http.HttpServletResponse)
2018-08-10 15:30:25,167 - INFO  - [RequestMappingHandlerMapping:543] - Mapped "{[/foos],methods=[GET]}" onto public java.util.List<java.lang.String> wifi4eu.wifi4eu.web.rest.FooController.findAll()
2018-08-10 15:30:25,167 - INFO  - [RequestMappingHandlerMapping:543] - Mapped "{[/foos],methods=[GET]}" onto public java.util.List<java.lang.String> wifi4eu.wifi4eu.web.rest.FooController.findAll()
2018-08-10 15:30:25,169 - INFO  - [RequestMappingHandlerMapping:543] - Mapped "{[/foos/{id}],methods=[GET]}" onto public java.lang.String wifi4eu.wifi4eu.web.rest.FooController.findById(java.lang.Long,javax.servlet.http.HttpServletResponse)
2018-08-10 15:30:25,169 - INFO  - [RequestMappingHandlerMapping:543] - Mapped "{[/foos/{id}],methods=[GET]}" onto public java.lang.String wifi4eu.wifi4eu.web.rest.FooController.findById(java.lang.Long,javax.servlet.http.HttpServletResponse)
2018-08-10 15:30:25,173 - INFO  - [RequestMappingHandlerMapping:543] - Mapped "{[/foos],methods=[GET],params=[page && size]}" onto public java.util.List<java.lang.String> wifi4eu.wifi4eu.web.rest.FooController.findPaginated(int,int,org.springframework.web.util.UriComponentsBuilder,javax.servlet.http.HttpServletResponse)
2018-08-10 15:30:25,173 - INFO  - [RequestMappingHandlerMapping:543] - Mapped "{[/foos],methods=[GET],params=[page && size]}" onto public java.util.List<java.lang.String> wifi4eu.wifi4eu.web.rest.FooController.findPaginated(int,int,org.springframework.web.util.UriComponentsBuilder,javax.servlet.http.HttpServletResponse)
2018-08-10 15:30:25,175 - INFO  - [RequestMappingHandlerMapping:543] - Mapped "{[/test2],methods=[GET]}" onto public java.lang.String wifi4eu.wifi4eu.web.rest.TestResource2.getSomething()
2018-08-10 15:30:25,175 - INFO  - [RequestMappingHandlerMapping:543] - Mapped "{[/test2],methods=[GET]}" onto public java.lang.String wifi4eu.wifi4eu.web.rest.TestResource2.getSomething()
2018-08-10 15:30:25,178 - INFO  - [RequestMappingHandlerMapping:543] - Mapped "{[/test3],methods=[GET]}" onto public java.lang.String wifi4eu.wifi4eu.web.rest.TestResource3.getSomething()
2018-08-10 15:30:25,178 - INFO  - [RequestMappingHandlerMapping:543] - Mapped "{[/test3],methods=[GET]}" onto public java.lang.String wifi4eu.wifi4eu.web.rest.TestResource3.getSomething()
